Main_Specialty_Code,Main_Specialty_Desc,Age_Group,Attendance_Count,Gender
450,Dental Medicine,55-59,5031,Male
451,Special Care Dentistry,55-59,731,Male
460,Medical Ophthalmology,55-59,1501,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",55-59,0,Male
501,Obstetrics,55-59,451,Male
502,Gynaecology,55-59,2221,Male
504,Community Sexual and Reproductive Health,55-59,0,Male
560,Midwifery,55-59,30,Male
600,General Medical Practice,55-59,1235,Male
601,General Dental Practice,55-59,135,Male
700,Learning Disability,55-59,2310,Male
710,Adult Mental Illness,55-59,40285,Male
711,Child and Adolescent Psychiatry,55-59,626,Male
712,Forensic Psychiatry,55-59,639,Male
713,Medical Psychotherapy,55-59,1139,Male
715,Old Age Psychiatry,55-59,545,Male
800,Clinical Oncology,55-59,62059,Male
810,Radiology,55-59,174719,Male
820,General Pathology,55-59,131,Male
821,Blood Transfusion,55-59,0,Male
822,Chemical Pathology,55-59,4936,Male
823,Haematology,55-59,14831,Male
824,Histopathology,55-59,265,Male
830,Immunopathology,55-59,165,Male
831,Medical Microbiology and Virology,55-59,137,Male
833,Medical Microbiology,55-59,77,Male
834,Medical Virology,55-59,208,Male
900,Community Medicine,55-59,7776,Male
901,Occupational Medicine,55-59,1208,Male
902,Community Health Services Dental,55-59,166,Male
903,Public Health Medicine,55-59,9,Male
950,Nursing,55-59,177218,Male
960,Allied Health Professional,55-59,322774,Male
990,Joint Consultant Clinics (Retired 1 April 2004),55-59,100,Male
&,Not Known,60-64,5661,Male
100,General Surgery,60-64,181227,Male
101,Urology,60-64,197506,Male
107,Vascular Surgery,60-64,3694,Male
110,Trauma and Orthopaedics,60-64,299349,Male
120,Ear Nose and Throat,60-64,104862,Male
130,Ophthalmology,60-64,301323,Male
140,Oral Surgery,60-64,25827,Male
141,Restorative Dentistry,60-64,11864,Male
142,Paediatric Dentistry,60-64,3,Male
143,Orthodontics,60-64,1609,Male
145,Oral and Maxillofacial Surgery,60-64,22317,Male
146,Endodontics,60-64,1229,Male
147,Periodontics,60-64,336,Male
148,Prosthodontics,60-64,181,Male
149,Surgical Dentistry,60-64,10,Male
150,Neurosurgery,60-64,24095,Male
160,Plastic Surgery,60-64,35777,Male
170,Cardiothoracic Surgery,60-64,12015,Male
171,Paediatric Surgery,60-64,117,Male
180,Emergency Medicine,60-64,7024,Male
190,Anaesthetics,60-64,62709,Male
191,Pain Management (Retired 1 April 2004),60-64,4,Male
192,Intensive Care Medicine,60-64,817,Male
300,General Internal Medicine,60-64,163496,Male
301,Gastroenterology,60-64,104757,Male
302,Endocrinology and Diabetes,60-64,48445,Male
303,Clinical Haematology,60-64,108723,Male
304,Clinical Physiology,60-64,16625,Male
305,Clinical Pharmacology,60-64,839,Male
310,Audio Vestibular Medicine,60-64,13258,Male
311,Clinical Genetics,60-64,1972,Male
313,Clinical Immunology,60-64,2777,Male
314,Rehabilitation Medicine,60-64,16162,Male
315,Palliative Medicine,60-64,4779,Male
317,Allergy,60-64,455,Male
320,Cardiology,60-64,187843,Male
321,Paediatric Cardiology,60-64,337,Male
325,Sport and Exercise Medicine,60-64,433,Male
326,Acute Internal Medicine,60-64,7079,Male
330,Dermatology,60-64,116779,Male
340,Respiratory Medicine,60-64,110486,Male
350,Infectious Diseases,60-64,9027,Male
352,Tropical Medicine,60-64,0,Male
360,Genitourinary Medicine,60-64,3033,Male
361,Renal Medicine,60-64,59124,Male
370,Medical Oncology,60-64,78492,Male
371,Nuclear Medicine,60-64,508,Male
400,Neurology,60-64,60820,Male
401,Clinical Neurophysiology,60-64,9043,Male
410,Rheumatology,60-64,59248,Male
420,Paediatrics,60-64,448,Male
421,Paediatric Neurology,60-64,34,Male
430,Geriatric Medicine,60-64,9692,Male
450,Dental Medicine,60-64,5748,Male
451,Special Care Dentistry,60-64,740,Male
460,Medical Ophthalmology,60-64,1668,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",60-64,0,Male
501,Obstetrics,60-64,318,Male
502,Gynaecology,60-64,2418,Male
504,Community Sexual and Reproductive Health,60-64,0,Male
560,Midwifery,60-64,29,Male
600,General Medical Practice,60-64,1639,Male
601,General Dental Practice,60-64,192,Male
700,Learning Disability,60-64,2533,Male
710,Adult Mental Illness,60-64,38845,Male
711,Child and Adolescent Psychiatry,60-64,644,Male
712,Forensic Psychiatry,60-64,743,Male
713,Medical Psychotherapy,60-64,925,Male
715,Old Age Psychiatry,60-64,908,Male
800,Clinical Oncology,60-64,114413,Male
810,Radiology,60-64,222092,Male
820,General Pathology,60-64,152,Male
821,Blood Transfusion,60-64,0,Male
822,Chemical Pathology,60-64,5488,Male
823,Haematology,60-64,20637,Male
824,Histopathology,60-64,279,Male
830,Immunopathology,60-64,238,Male
831,Medical Microbiology and Virology,60-64,499,Male
833,Medical Microbiology,60-64,116,Male
834,Medical Virology,60-64,260,Male
900,Community Medicine,60-64,10255,Male
901,Occupational Medicine,60-64,1219,Male
902,Community Health Services Dental,60-64,146,Male
903,Public Health Medicine,60-64,12,Male
950,Nursing,60-64,250603,Male
960,Allied Health Professional,60-64,424015,Male
990,Joint Consultant Clinics (Retired 1 April 2004),60-64,122,Male
&,Not Known,65-69,6118,Male
100,General Surgery,65-69,208112,Male
101,Urology,65-69,268421,Male
107,Vascular Surgery,65-69,5344,Male
110,Trauma and Orthopaedics,65-69,340054,Male
120,Ear Nose and Throat,65-69,116608,Male
130,Ophthalmology,65-69,388298,Male
140,Oral Surgery,65-69,27184,Male
141,Restorative Dentistry,65-69,13259,Male
142,Paediatric Dentistry,65-69,1,Male
143,Orthodontics,65-69,1356,Male
145,Oral and Maxillofacial Surgery,65-69,24281,Male
146,Endodontics,65-69,1258,Male
147,Periodontics,65-69,264,Male
148,Prosthodontics,65-69,183,Male
149,Surgical Dentistry,65-69,12,Male
150,Neurosurgery,65-69,26362,Male
160,Plastic Surgery,65-69,40382,Male
170,Cardiothoracic Surgery,65-69,16444,Male
171,Paediatric Surgery,65-69,157,Male
180,Emergency Medicine,65-69,6908,Male
190,Anaesthetics,65-69,71211,Male
191,Pain Management (Retired 1 April 2004),65-69,0,Male
192,Intensive Care Medicine,65-69,1145,Male
300,General Internal Medicine,65-69,191748,Male
301,Gastroenterology,65-69,110694,Male
302,Endocrinology and Diabetes,65-69,52628,Male
303,Clinical Haematology,65-69,138696,Male
304,Clinical Physiology,65-69,20753,Male
305,Clinical Pharmacology,65-69,975,Male
310,Audio Vestibular Medicine,65-69,18209,Male
311,Clinical Genetics,65-69,1921,Male
313,Clinical Immunology,65-69,2881,Male
314,Rehabilitation Medicine,65-69,14897,Male
315,Palliative Medicine,65-69,7284,Male
317,Allergy,65-69,402,Male
320,Cardiology,65-69,239566,Male
321,Paediatric Cardiology,65-69,292,Male
325,Sport and Exercise Medicine,65-69,471,Male
326,Acute Internal Medicine,65-69,8008,Male
330,Dermatology,65-69,129264,Male
340,Respiratory Medicine,65-69,127441,Male
350,Infectious Diseases,65-69,8445,Male
352,Tropical Medicine,65-69,2,Male
360,Genitourinary Medicine,65-69,2410,Male
361,Renal Medicine,65-69,64927,Male
370,Medical Oncology,65-69,109787,Male
371,Nuclear Medicine,65-69,660,Male
400,Neurology,65-69,67055,Male
401,Clinical Neurophysiology,65-69,9507,Male
410,Rheumatology,65-69,65328,Male
420,Paediatrics,65-69,423,Male
421,Paediatric Neurology,65-69,31,Male
430,Geriatric Medicine,65-69,13769,Male
450,Dental Medicine,65-69,6079,Male
451,Special Care Dentistry,65-69,838,Male
460,Medical Ophthalmology,65-69,2024,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",65-69,0,Male
501,Obstetrics,65-69,289,Male
502,Gynaecology,65-69,2781,Male
504,Community Sexual and Reproductive Health,65-69,0,Male
560,Midwifery,65-69,46,Male
600,General Medical Practice,65-69,1899,Male
601,General Dental Practice,65-69,160,Male
700,Learning Disability,65-69,2360,Male
710,Adult Mental Illness,65-69,31472,Male
711,Child and Adolescent Psychiatry,65-69,430,Male
712,Forensic Psychiatry,65-69,471,Male
713,Medical Psychotherapy,65-69,891,Male
715,Old Age Psychiatry,65-69,2399,Male
800,Clinical Oncology,65-69,176332,Male
810,Radiology,65-69,253707,Male
820,General Pathology,65-69,130,Male
821,Blood Transfusion,65-69,3,Male
822,Chemical Pathology,65-69,5076,Male
823,Haematology,65-69,25617,Male
824,Histopathology,65-69,418,Male
830,Immunopathology,65-69,205,Male
831,Medical Microbiology and Virology,65-69,305,Male
833,Medical Microbiology,65-69,105,Male
834,Medical Virology,65-69,191,Male
900,Community Medicine,65-69,12006,Male
901,Occupational Medicine,65-69,1194,Male
902,Community Health Services Dental,65-69,198,Male
903,Public Health Medicine,65-69,22,Male
950,Nursing,65-69,308991,Male
960,Allied Health Professional,65-69,508538,Male
990,Joint Consultant Clinics (Retired 1 April 2004),65-69,227,Male
&,Not Known,70-74,5022,Male
100,General Surgery,70-74,209038,Male
101,Urology,70-74,316362,Male
107,Vascular Surgery,70-74,5976,Male
110,Trauma and Orthopaedics,70-74,313598,Male
120,Ear Nose and Throat,70-74,115471,Male
130,Ophthalmology,70-74,445117,Male
140,Oral Surgery,70-74,25851,Male
141,Restorative Dentistry,70-74,11578,Male
142,Paediatric Dentistry,70-74,1,Male
143,Orthodontics,70-74,1153,Male
145,Oral and Maxillofacial Surgery,70-74,24096,Male
146,Endodontics,70-74,1206,Male
147,Periodontics,70-74,156,Male
148,Prosthodontics,70-74,234,Male
149,Surgical Dentistry,70-74,15,Male
150,Neurosurgery,70-74,23174,Male
160,Plastic Surgery,70-74,39433,Male
170,Cardiothoracic Surgery,70-74,18111,Male
171,Paediatric Surgery,70-74,148,Male
180,Emergency Medicine,70-74,5863,Male
190,Anaesthetics,70-74,69592,Male
191,Pain Management (Retired 1 April 2004),70-74,2,Male
192,Intensive Care Medicine,70-74,1034,Male
300,General Internal Medicine,70-74,192045,Male
301,Gastroenterology,70-74,98712,Male
302,Endocrinology and Diabetes,70-74,47667,Male
303,Clinical Haematology,70-74,150699,Male
304,Clinical Physiology,70-74,21882,Male
305,Clinical Pharmacology,70-74,831,Male
310,Audio Vestibular Medicine,70-74,22450,Male
311,Clinical Genetics,70-74,1549,Male
313,Clinical Immunology,70-74,2389,Male
314,Rehabilitation Medicine,70-74,13793,Male
315,Palliative Medicine,70-74,8109,Male
317,Allergy,70-74,300,Male
320,Cardiology,70-74,250961,Male
321,Paediatric Cardiology,70-74,249,Male
325,Sport and Exercise Medicine,70-74,363,Male
326,Acute Internal Medicine,70-74,7759,Male
330,Dermatology,70-74,131976,Male
340,Respiratory Medicine,70-74,127041,Male
350,Infectious Diseases,70-74,6853,Male
352,Tropical Medicine,70-74,0,Male
360,Genitourinary Medicine,70-74,1370,Male
361,Renal Medicine,70-74,64475,Male
370,Medical Oncology,70-74,129490,Male
371,Nuclear Medicine,70-74,744,Male
400,Neurology,70-74,62505,Male
401,Clinical Neurophysiology,70-74,7967,Male
410,Rheumatology,70-74,60225,Male
420,Paediatrics,70-74,441,Male
421,Paediatric Neurology,70-74,19,Male
430,Geriatric Medicine,70-74,17513,Male
450,Dental Medicine,70-74,5313,Male
451,Special Care Dentistry,70-74,712,Male
460,Medical Ophthalmology,70-74,2261,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",70-74,0,Male
501,Obstetrics,70-74,241,Male
502,Gynaecology,70-74,2814,Male
504,Community Sexual and Reproductive Health,70-74,0,Male
560,Midwifery,70-74,65,Male
600,General Medical Practice,70-74,2101,Male
601,General Dental Practice,70-74,68,Male
700,Learning Disability,70-74,1360,Male
710,Adult Mental Illness,70-74,17071,Male
711,Child and Adolescent Psychiatry,70-74,385,Male
712,Forensic Psychiatry,70-74,201,Male
713,Medical Psychotherapy,70-74,662,Male
715,Old Age Psychiatry,70-74,7328,Male
800,Clinical Oncology,70-74,231378,Male
810,Radiology,70-74,240674,Male
820,General Pathology,70-74,115,Male
821,Blood Transfusion,70-74,2,Male
822,Chemical Pathology,70-74,4376,Male
823,Haematology,70-74,26093,Male
824,Histopathology,70-74,385,Male
830,Immunopathology,70-74,145,Male
831,Medical Microbiology and Virology,70-74,419,Male
833,Medical Microbiology,70-74,100,Male
834,Medical Virology,70-74,91,Male
900,Community Medicine,70-74,11773,Male
901,Occupational Medicine,70-74,1003,Male
902,Community Health Services Dental,70-74,155,Male
903,Public Health Medicine,70-74,34,Male
950,Nursing,70-74,332575,Male
960,Allied Health Professional,70-74,521838,Male
990,Joint Consultant Clinics (Retired 1 April 2004),70-74,147,Male
&,Not Known,75-79,5074,Male
100,General Surgery,75-79,207061,Male
101,Urology,75-79,310208,Male
107,Vascular Surgery,75-79,6524,Male
110,Trauma and Orthopaedics,75-79,275714,Male
120,Ear Nose and Throat,75-79,112187,Male
130,Ophthalmology,75-79,510436,Male
140,Oral Surgery,75-79,23467,Male
141,Restorative Dentistry,75-79,10051,Male
142,Paediatric Dentistry,75-79,0,Male
143,Orthodontics,75-79,861,Male
145,Oral and Maxillofacial Surgery,75-79,22908,Male
146,Endodontics,75-79,888,Male
147,Periodontics,75-79,99,Male
148,Prosthodontics,75-79,167,Male
149,Surgical Dentistry,75-79,7,Male
150,Neurosurgery,75-79,19915,Male
160,Plastic Surgery,75-79,43082,Male
170,Cardiothoracic Surgery,75-79,19339,Male
171,Paediatric Surgery,75-79,114,Male
180,Emergency Medicine,75-79,5335,Male
190,Anaesthetics,75-79,65177,Male
191,Pain Management (Retired 1 April 2004),75-79,0,Male
192,Intensive Care Medicine,75-79,993,Male
300,General Internal Medicine,75-79,191435,Male
301,Gastroenterology,75-79,88841,Male
302,Endocrinology and Diabetes,75-79,39307,Male
303,Clinical Haematology,75-79,160875,Male
304,Clinical Physiology,75-79,23510,Male
305,Clinical Pharmacology,75-79,1014,Male
310,Audio Vestibular Medicine,75-79,28169,Male
311,Clinical Genetics,75-79,1102,Male
313,Clinical Immunology,75-79,1694,Male
314,Rehabilitation Medicine,75-79,11828,Male
315,Palliative Medicine,75-79,8816,Male
317,Allergy,75-79,185,Male
320,Cardiology,75-79,260252,Male
321,Paediatric Cardiology,75-79,147,Male
325,Sport and Exercise Medicine,75-79,279,Male
326,Acute Internal Medicine,75-79,7831,Male
330,Dermatology,75-79,142317,Male
340,Respiratory Medicine,75-79,127457,Male
350,Infectious Diseases,75-79,5172,Male
352,Tropical Medicine,75-79,0,Male
360,Genitourinary Medicine,75-79,711,Male
361,Renal Medicine,75-79,63752,Male
370,Medical Oncology,75-79,144898,Male
371,Nuclear Medicine,75-79,713,Male
400,Neurology,75-79,60017,Male
401,Clinical Neurophysiology,75-79,7113,Male
410,Rheumatology,75-79,56344,Male
420,Paediatrics,75-79,391,Male
421,Paediatric Neurology,75-79,13,Male
430,Geriatric Medicine,75-79,24619,Male
450,Dental Medicine,75-79,4307,Male
451,Special Care Dentistry,75-79,525,Male
460,Medical Ophthalmology,75-79,2194,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",75-79,0,Male
501,Obstetrics,75-79,180,Male
502,Gynaecology,75-79,2775,Male
504,Community Sexual and Reproductive Health,75-79,0,Male
560,Midwifery,75-79,106,Male
600,General Medical Practice,75-79,1947,Male
601,General Dental Practice,75-79,81,Male
700,Learning Disability,75-79,1183,Male
710,Adult Mental Illness,75-79,12145,Male
711,Child and Adolescent Psychiatry,75-79,184,Male
712,Forensic Psychiatry,75-79,129,Male
713,Medical Psychotherapy,75-79,272,Male
715,Old Age Psychiatry,75-79,9425,Male
800,Clinical Oncology,75-79,260932,Male
810,Radiology,75-79,223083,Male
820,General Pathology,75-79,109,Male
821,Blood Transfusion,75-79,15,Male
822,Chemical Pathology,75-79,3642,Male
823,Haematology,75-79,27445,Male
824,Histopathology,75-79,391,Male
830,Immunopathology,75-79,126,Male
831,Medical Microbiology and Virology,75-79,380,Male
833,Medical Microbiology,75-79,103,Male
834,Medical Virology,75-79,62,Male
900,Community Medicine,75-79,10965,Male
901,Occupational Medicine,75-79,803,Male
902,Community Health Services Dental,75-79,80,Male
903,Public Health Medicine,75-79,19,Male
950,Nursing,75-79,350864,Male
960,Allied Health Professional,75-79,528151,Male
990,Joint Consultant Clinics (Retired 1 April 2004),75-79,144,Male
&,Not Known,80-84,6675,Male
100,General Surgery,80-84,218994,Male
101,Urology,80-84,336807,Male
107,Vascular Surgery,80-84,7023,Male
110,Trauma and Orthopaedics,80-84,265051,Male
120,Ear Nose and Throat,80-84,116307,Male
130,Ophthalmology,80-84,635717,Male
140,Oral Surgery,80-84,24163,Male
141,Restorative Dentistry,80-84,7996,Male
142,Paediatric Dentistry,80-84,1,Male
143,Orthodontics,80-84,765,Male
145,Oral and Maxillofacial Surgery,80-84,24600,Male
146,Endodontics,80-84,654,Male
147,Periodontics,80-84,47,Male
148,Prosthodontics,80-84,162,Male
149,Surgical Dentistry,80-84,3,Male
150,Neurosurgery,80-84,20054,Male
160,Plastic Surgery,80-84,55518,Male
170,Cardiothoracic Surgery,80-84,16190,Male
171,Paediatric Surgery,80-84,106,Male
180,Emergency Medicine,80-84,6028,Male
190,Anaesthetics,80-84,66027,Male
191,Pain Management (Retired 1 April 2004),80-84,3,Male
192,Intensive Care Medicine,80-84,983,Male
300,General Internal Medicine,80-84,220100,Male
301,Gastroenterology,80-84,76108,Male
302,Endocrinology and Diabetes,80-84,37008,Male
303,Clinical Haematology,80-84,185276,Male
304,Clinical Physiology,80-84,28443,Male
305,Clinical Pharmacology,80-84,892,Male
310,Audio Vestibular Medicine,80-84,37801,Male
311,Clinical Genetics,80-84,856,Male
313,Clinical Immunology,80-84,1443,Male
314,Rehabilitation Medicine,80-84,11781,Male
315,Palliative Medicine,80-84,11476,Male
317,Allergy,80-84,145,Male
320,Cardiology,80-84,303349,Male
321,Paediatric Cardiology,80-84,114,Male
325,Sport and Exercise Medicine,80-84,270,Male
326,Acute Internal Medicine,80-84,8281,Male
330,Dermatology,80-84,175317,Male
340,Respiratory Medicine,80-84,127760,Male
350,Infectious Diseases,80-84,4271,Male
352,Tropical Medicine,80-84,1,Male
360,Genitourinary Medicine,80-84,510,Male
361,Renal Medicine,80-84,69819,Male
370,Medical Oncology,80-84,150619,Male
371,Nuclear Medicine,80-84,868,Male
400,Neurology,80-84,62330,Male
401,Clinical Neurophysiology,80-84,7126,Male
410,Rheumatology,80-84,55584,Male
420,Paediatrics,80-84,351,Male
421,Paediatric Neurology,80-84,12,Male
430,Geriatric Medicine,80-84,38647,Male
450,Dental Medicine,80-84,3375,Male
451,Special Care Dentistry,80-84,464,Male
460,Medical Ophthalmology,80-84,2209,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",80-84,1,Male
501,Obstetrics,80-84,171,Male
502,Gynaecology,80-84,2768,Male
504,Community Sexual and Reproductive Health,80-84,0,Male
560,Midwifery,80-84,138,Male
600,General Medical Practice,80-84,2396,Male
601,General Dental Practice,80-84,30,Male
700,Learning Disability,80-84,688,Male
710,Adult Mental Illness,80-84,7392,Male
711,Child and Adolescent Psychiatry,80-84,225,Male
712,Forensic Psychiatry,80-84,84,Male
713,Medical Psychotherapy,80-84,216,Male
715,Old Age Psychiatry,80-84,14903,Male
800,Clinical Oncology,80-84,292932,Male
810,Radiology,80-84,224471,Male
820,General Pathology,80-84,81,Male
821,Blood Transfusion,80-84,1,Male
822,Chemical Pathology,80-84,3052,Male
823,Haematology,80-84,31586,Male
824,Histopathology,80-84,442,Male
830,Immunopathology,80-84,97,Male
831,Medical Microbiology and Virology,80-84,243,Male
833,Medical Microbiology,80-84,86,Male
834,Medical Virology,80-84,34,Male
900,Community Medicine,80-84,13318,Male
901,Occupational Medicine,80-84,710,Male
902,Community Health Services Dental,80-84,127,Male
903,Public Health Medicine,80-84,20,Male
950,Nursing,80-84,391903,Male
960,Allied Health Professional,80-84,587568,Male
990,Joint Consultant Clinics (Retired 1 April 2004),80-84,176,Male
&,Not Known,85-89,5353,Male
100,General Surgery,85-89,144945,Male
101,Urology,85-89,205468,Male
107,Vascular Surgery,85-89,5084,Male
110,Trauma and Orthopaedics,85-89,145405,Male
120,Ear Nose and Throat,85-89,77576,Male
130,Ophthalmology,85-89,513258,Male
140,Oral Surgery,85-89,17143,Male
141,Restorative Dentistry,85-89,4455,Male
142,Paediatric Dentistry,85-89,0,Male
143,Orthodontics,85-89,418,Male
145,Oral and Maxillofacial Surgery,85-89,18252,Male
146,Endodontics,85-89,302,Male
147,Periodontics,85-89,15,Male
148,Prosthodontics,85-89,114,Male
149,Surgical Dentistry,85-89,3,Male
150,Neurosurgery,85-89,9918,Male
160,Plastic Surgery,85-89,47129,Male
170,Cardiothoracic Surgery,85-89,6778,Male
171,Paediatric Surgery,85-89,70,Male
180,Emergency Medicine,85-89,4526,Male
190,Anaesthetics,85-89,39848,Male
191,Pain Management (Retired 1 April 2004),85-89,5,Male
192,Intensive Care Medicine,85-89,525,Male
300,General Internal Medicine,85-89,177997,Male
301,Gastroenterology,85-89,42543,Male
302,Endocrinology and Diabetes,85-89,21306,Male
303,Clinical Haematology,85-89,128732,Male
304,Clinical Physiology,85-89,22799,Male
305,Clinical Pharmacology,85-89,516,Male
310,Audio Vestibular Medicine,85-89,30675,Male
311,Clinical Genetics,85-89,381,Male
313,Clinical Immunology,85-89,563,Male
314,Rehabilitation Medicine,85-89,7064,Male
315,Palliative Medicine,85-89,9145,Male
317,Allergy,85-89,57,Male
320,Cardiology,85-89,224501,Male
321,Paediatric Cardiology,85-89,28,Male
325,Sport and Exercise Medicine,85-89,128,Male
326,Acute Internal Medicine,85-89,6072,Male
330,Dermatology,85-89,136667,Male
340,Respiratory Medicine,85-89,80748,Male
350,Infectious Diseases,85-89,3055,Male
352,Tropical Medicine,85-89,0,Male
360,Genitourinary Medicine,85-89,295,Male
361,Renal Medicine,85-89,50460,Male
370,Medical Oncology,85-89,82104,Male
371,Nuclear Medicine,85-89,580,Male
400,Neurology,85-89,35628,Male
401,Clinical Neurophysiology,85-89,4137,Male
410,Rheumatology,85-89,32050,Male
420,Paediatrics,85-89,262,Male
421,Paediatric Neurology,85-89,6,Male
430,Geriatric Medicine,85-89,37382,Male
450,Dental Medicine,85-89,1769,Male
451,Special Care Dentistry,85-89,188,Male
460,Medical Ophthalmology,85-89,1844,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",85-89,0,Male
501,Obstetrics,85-89,84,Male
502,Gynaecology,85-89,1342,Male
504,Community Sexual and Reproductive Health,85-89,0,Male
560,Midwifery,85-89,150,Male
600,General Medical Practice,85-89,1651,Male
601,General Dental Practice,85-89,5,Male
700,Learning Disability,85-89,324,Male
710,Adult Mental Illness,85-89,4897,Male
711,Child and Adolescent Psychiatry,85-89,162,Male
712,Forensic Psychiatry,85-89,36,Male
713,Medical Psychotherapy,85-89,59,Male
715,Old Age Psychiatry,85-89,12357,Male
800,Clinical Oncology,85-89,151498,Male
810,Radiology,85-89,140572,Male
820,General Pathology,85-89,37,Male
821,Blood Transfusion,85-89,1,Male
822,Chemical Pathology,85-89,1581,Male
823,Haematology,85-89,22673,Male
824,Histopathology,85-89,244,Male
830,Immunopathology,85-89,66,Male
831,Medical Microbiology and Virology,85-89,140,Male
833,Medical Microbiology,85-89,47,Male
834,Medical Virology,85-89,23,Male
900,Community Medicine,85-89,12632,Male
901,Occupational Medicine,85-89,340,Male
902,Community Health Services Dental,85-89,85,Male
903,Public Health Medicine,85-89,2,Male
950,Nursing,85-89,271657,Male
960,Allied Health Professional,85-89,390885,Male
990,Joint Consultant Clinics (Retired 1 April 2004),85-89,116,Male
&,Not Known,90-120,3835,Male
100,General Surgery,90-120,79972,Male
101,Urology,90-120,115961,Male
107,Vascular Surgery,90-120,2737,Male
110,Trauma and Orthopaedics,90-120,66270,Male
120,Ear Nose and Throat,90-120,45516,Male
130,Ophthalmology,90-120,338543,Male
140,Oral Surgery,90-120,10558,Male
141,Restorative Dentistry,90-120,2138,Male
142,Paediatric Dentistry,90-120,0,Male
143,Orthodontics,90-120,274,Male
145,Oral and Maxillofacial Surgery,90-120,12980,Male
146,Endodontics,90-120,155,Male
147,Periodontics,90-120,18,Male
148,Prosthodontics,90-120,54,Male
149,Surgical Dentistry,90-120,10,Male
150,Neurosurgery,90-120,4059,Male
160,Plastic Surgery,90-120,35377,Male
170,Cardiothoracic Surgery,90-120,1839,Male
171,Paediatric Surgery,90-120,35,Male
180,Emergency Medicine,90-120,3155,Male
190,Anaesthetics,90-120,18466,Male
191,Pain Management (Retired 1 April 2004),90-120,0,Male
192,Intensive Care Medicine,90-120,254,Male
300,General Internal Medicine,90-120,129671,Male
301,Gastroenterology,90-120,20110,Male
302,Endocrinology and Diabetes,90-120,11386,Male
303,Clinical Haematology,90-120,72960,Male
304,Clinical Physiology,90-120,15169,Male
305,Clinical Pharmacology,90-120,211,Male
310,Audio Vestibular Medicine,90-120,21792,Male
311,Clinical Genetics,90-120,164,Male
313,Clinical Immunology,90-120,214,Male
314,Rehabilitation Medicine,90-120,3908,Male
315,Palliative Medicine,90-120,6540,Male
317,Allergy,90-120,17,Male
320,Cardiology,90-120,140332,Male
321,Paediatric Cardiology,90-120,13,Male
325,Sport and Exercise Medicine,90-120,61,Male
326,Acute Internal Medicine,90-120,3904,Male
330,Dermatology,90-120,93820,Male
340,Respiratory Medicine,90-120,37966,Male
350,Infectious Diseases,90-120,1359,Male
352,Tropical Medicine,90-120,0,Male
360,Genitourinary Medicine,90-120,178,Male
361,Renal Medicine,90-120,29380,Male
370,Medical Oncology,90-120,31383,Male
371,Nuclear Medicine,90-120,292,Male
400,Neurology,90-120,16537,Male
401,Clinical Neurophysiology,90-120,1974,Male
410,Rheumatology,90-120,14520,Male
420,Paediatrics,90-120,150,Male
421,Paediatric Neurology,90-120,2,Male
430,Geriatric Medicine,90-120,27426,Male
450,Dental Medicine,90-120,827,Male
451,Special Care Dentistry,90-120,100,Male
460,Medical Ophthalmology,90-120,1212,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",90-120,0,Male
501,Obstetrics,90-120,21,Male
502,Gynaecology,90-120,616,Male
504,Community Sexual and Reproductive Health,90-120,0,Male
560,Midwifery,90-120,88,Male
600,General Medical Practice,90-120,1013,Male
601,General Dental Practice,90-120,3,Male
700,Learning Disability,90-120,138,Male
710,Adult Mental Illness,90-120,3321,Male
711,Child and Adolescent Psychiatry,90-120,95,Male
712,Forensic Psychiatry,90-120,46,Male
713,Medical Psychotherapy,90-120,18,Male
715,Old Age Psychiatry,90-120,10596,Male
800,Clinical Oncology,90-120,59177,Male
810,Radiology,90-120,75153,Male
820,General Pathology,90-120,24,Male
821,Blood Transfusion,90-120,0,Male
822,Chemical Pathology,90-120,662,Male
823,Haematology,90-120,12967,Male
824,Histopathology,90-120,130,Male
830,Immunopathology,90-120,25,Male
831,Medical Microbiology and Virology,90-120,125,Male
833,Medical Microbiology,90-120,18,Male
834,Medical Virology,90-120,9,Male
900,Community Medicine,90-120,9440,Male
901,Occupational Medicine,90-120,202,Male
902,Community Health Services Dental,90-120,92,Male
903,Public Health Medicine,90-120,10,Male
950,Nursing,90-120,165899,Male
960,Allied Health Professional,90-120,234175,Male
990,Joint Consultant Clinics (Retired 1 April 2004),90-120,38,Male
&,Not Known,Unknown,1484,Male
100,General Surgery,Unknown,24064,Male
101,Urology,Unknown,41272,Male
107,Vascular Surgery,Unknown,843,Male
110,Trauma and Orthopaedics,Unknown,19267,Male
120,Ear Nose and Throat,Unknown,18842,Male
130,Ophthalmology,Unknown,144060,Male
140,Oral Surgery,Unknown,4701,Male
141,Restorative Dentistry,Unknown,712,Male
142,Paediatric Dentistry,Unknown,0,Male
143,Orthodontics,Unknown,81,Male
145,Oral and Maxillofacial Surgery,Unknown,6047,Male
146,Endodontics,Unknown,16,Male
147,Periodontics,Unknown,3,Male
